Calories (kcal),Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Move Minutes count,Inactive duration (ms),Walking duration (ms),Day
1880.7531036481832,3984.95956659317,0.7999626574187553,11.835898399353027,0.26027244329452515,7111,105.0,74223482,3489107.0,Thursday
1773.5763878052685,2733.0164439678188,0.5002478553252081,1.483030915260315,0.2428755760192871,4854,74.0,77623126,1750266.0,Friday
2265.138620337544,9660.191556453703,0.5713242501945279,4.119999885559082,0.2455233633518219,14663,202.0,71934516,9725398.0,Saturday
2045.8142537354806,2863.7159684932753,0.9847789742801096,14.335857391357422,0.2426661401987076,6477,110.0,77675740,1722386.0,Sunday
1864.0831601891068,3945.040461178967,1.3395824141518322,16.052091598510742,0.26027244329452515,6899,103.0,70312603,3218656.0,Monday
1779.633176921165,2840.4120501279826,2.2462457233673194,15.181793212890625,0.24720899760723114,4938,74.0,80205312,1848536.0,Tuesday
1827.9690543978124,3758.179292678833,1.912068461729468,7.550000190734862,0.2426324337720871,5944,71.0,81354985,2358443.0,Wednesday
1758.9859793768176,2178.121591806412,0.4994872274453451,9.083462715148926,0.26027244329452515,3999,54.0,77536776,1513549.0,Thursday
1732.1942414664616,1768.653721690178,0.7280054820132577,14.324813842773438,0.27158862352371216,2802,44.0,74895835,1078880.0,Friday
1827.1096182789408,2299.323679447174,0.6947760549786727,7.833522319793701,0.26027244329452515,3797,53.0,78318067,2618792.0,Saturday
